object,schema,name,kind,hops_from_seed,mapped_uc,currently_documented,wiki_path,slop_t4_hits
exw_dbo.exw_eth_feedata_blockchain,EXW_dbo,EXW_ETH_FeeData_Blockchain,lineage_upstream,1,,true,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_ETH_FeeData_Blockchain.md,0
exw_dbo.exw_testusers,EXW_dbo,EXW_TestUsers,lineage_upstream,1,,true,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_TestUsers.md,0
exw_dbo.exw_walletclosedcountryprojects,EXW_dbo,EXW_WalletClosedCountryProjects,lineage_upstream,1,,true,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_WalletClosedCountryProjects.md,0
exw_dictionary.transactionstatus,EXW_Dictionary,TransactionStatus,lineage_upstream,1,,false,,0
exw_settings.gcidtodynamicgroups,EXW_Settings,GcidToDynamicGroups,lineage_upstream,1,,false,,0
exw_settings.systemrestrictions,EXW_Settings,SystemRestrictions,lineage_upstream,1,,false,,0
exw_settings.tags,EXW_Settings,Tags,lineage_upstream,1,,false,,0
exw_staking.staking,EXW_Staking,Staking,lineage_upstream,1,,false,,0
exw_staking.stakingtransactions,EXW_Staking,StakingTransactions,lineage_upstream,1,,false,,0
exw_wallet.amlvalidations,EXW_Wallet,AmlValidations,lineage_upstream,1,,true,knowledge/synapse/Wiki/EXW_Wallet/Tables/AmlValidations.md,0
exw_wallet.blockchaincryptos,EXW_Wallet,BlockchainCryptos,lineage_upstream,1,,true,knowledge/synapse/Wiki/EXW_Wallet/Tables/BlockchainCryptos.md,0
exw_wallet.conversions,EXW_Wallet,Conversions,lineage_upstream,1,,false,,0
exw_wallet.conversiontransactions,EXW_Wallet,ConversionTransactions,lineage_upstream,1,,false,,0
exw_wallet.cryptotypes,EXW_Wallet,CryptoTypes,lineage_upstream,1,,false,,0
exw_wallet.customerwalletsview,EXW_Wallet,CustomerWalletsView,lineage_upstream,1,,false,,0
exw_wallet.etl_instrumentrates_byhour,EXW_Wallet,ETL_InstrumentRates_ByHour,lineage_upstream,1,,false,,0
exw_wallet.exw_customerwalletsview,EXW_Wallet,EXW_CustomerWalletsView,lineage_upstream,1,,false,,0
exw_wallet.exw_transactionsview,EXW_Wallet,EXW_TransactionsView,lineage_upstream,1,,false,,0
exw_wallet.fiattypes,EXW_Wallet,FiatTypes,lineage_upstream,1,,false,,0
exw_wallet.payments,EXW_Wallet,Payments,lineage_upstream,1,,false,,0
exw_wallet.paymenttransactions,EXW_Wallet,PaymentTransactions,lineage_upstream,1,,false,,0
exw_wallet.receivedtransactions,EXW_Wallet,ReceivedTransactions,lineage_upstream,1,,false,,0
exw_wallet.receivedtransactionstatuses,EXW_Wallet,ReceivedTransactionStatuses,lineage_upstream,1,,false,,0
exw_wallet.redemptions,EXW_Wallet,Redemptions,lineage_upstream,1,,false,,0
exw_wallet.requests,EXW_Wallet,Requests,lineage_upstream,1,,false,,0
exw_wallet.requeststatuses,EXW_Wallet,RequestStatuses,lineage_upstream,1,,false,,0
exw_wallet.senttransactionoutputs,EXW_Wallet,SentTransactionOutputs,lineage_upstream,1,,false,,0
exw_wallet.senttransactions,EXW_Wallet,SentTransactions,lineage_upstream,1,,false,,0
exw_wallet.senttransactionstatuses,EXW_Wallet,SentTransactionStatuses,lineage_upstream,1,,false,,0
exw_wallet.walletaddresses,EXW_Wallet,WalletAddresses,lineage_upstream,1,,false,,0
exw_wallet.walletassets,EXW_Wallet,WalletAssets,lineage_upstream,1,,false,,0
exw_wallet.walletpool,EXW_Wallet,WalletPool,lineage_upstream,1,,false,,0
exw_wallet.walletpoolstatuses,EXW_Wallet,WalletPoolStatuses,lineage_upstream,1,,false,,0
exw_wallet.wallets,EXW_Wallet,Wallets,lineage_upstream,1,,false,,0
general.etoro_history_backofficecustomer,general,etoro_History_BackOfficeCustomer,lineage_upstream,1,,false,,0
general.etorogeneral_history_gurucopiers,general,etoroGeneral_History_GuruCopiers,lineage_upstream,1,,false,,0
general.videoidentdb_videoident,general,VideoIdentDb_VideoIdent,lineage_upstream,1,,false,,0
general_tmp.dailyrisk_covarience,general_tmp,dailyRisk_covarience,lineage_upstream,1,,false,,0
general_tmp.dailyrisk_equity,general_tmp,dailyRisk_Equity,lineage_upstream,1,,false,,0
general_tmp.dailyrisk_historycredit,general_tmp,dailyRisk_HistoryCredit,lineage_upstream,1,,false,,0
general_tmp.dailyrisk_openpositions,general_tmp,dailyRisk_OpenPositions,lineage_upstream,1,,false,,0
general_tmp.dailyrisk_riskhourlyloop,general_tmp,dailyRisk_RiskHourlyLoop,lineage_upstream,1,,false,,0
general_tmp.dailyrisk_wieghtedprotfolio,general_tmp,dailyRisk_WieghtedProtfolio,lineage_upstream,1,,false,,0
bi_db_dbo.bi_db_fb_conversion,BI_DB_dbo,BI_DB_FB_Conversion,lineage_upstream,2,,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FB_Conversion.md,0
bi_db_dbo.bi_db_fb_performance,BI_DB_dbo,BI_DB_FB_Performance,lineage_upstream,2,,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FB_Performance.md,0
bi_db_dbo.bi_db_reached_rev10_until_20170531,BI_DB_dbo,BI_DB_Reached_Rev10_Until_20170531,lineage_upstream,2,,false,,0
bi_db_dbo.rev_cluster_dict,BI_DB_dbo,Rev_Cluster_Dict,lineage_upstream,2,,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Rev_Cluster_Dict.md,0
bi_db_dbo.synapse_table_etoro_history_depositaction,BI_DB_dbo,Synapse_Table_etoro_History_DepositAction,lineage_upstream,2,,true,knowledge/synapse/Wiki/BI_DB_dbo/Tables/Synapse_Table_etoro_History_DepositAction.md,0
dbo.etoro_history_withdrawaction,dbo,etoro_History_WithdrawAction,lineage_upstream,2,,false,,0
dealing_staging.lp_ig_oh_orderhistory,Dealing_staging,LP_IG_OH_OrderHistory,lineage_upstream,2,,false,,0
dwh_dbo.dim_countryipanonymous,DWH_dbo,Dim_CountryIPAnonymous,lineage_upstream,2,,true,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryIPAnonymous.md,0
dwh_dbo.ext_fca_backoffice_customer,DWH_dbo,Ext_FCA_BackOffice_Customer,lineage_upstream,2,,false,,0
dwh_dbo.ext_fca_billing_deposit,DWH_dbo,Ext_FCA_Billing_Deposit,lineage_upstream,2,,false,,0
dwh_dbo.ext_fca_countryip,DWH_dbo,Ext_FCA_CountryIP,lineage_upstream,2,,false,,0
dwh_dbo.ext_fca_customer,DWH_dbo,Ext_FCA_Customer,lineage_upstream,2,,false,,0
dwh_dbo.ext_fca_history_position,DWH_dbo,Ext_FCA_History_Position,lineage_upstream,2,,false,,0
dwh_dbo.ext_fca_mirror_session,DWH_dbo,Ext_FCA_Mirror_Session,lineage_upstream,2,,false,,0
dwh_dbo.ext_fca_position_airdrop,DWH_dbo,Ext_FCA_Position_AirDrop,lineage_upstream,2,,false,,0
dwh_dbo.ext_fca_position_session,DWH_dbo,Ext_FCA_Position_Session,lineage_upstream,2,,false,,0
dwh_dbo.ext_fca_positionchangelog,DWH_dbo,Ext_FCA_PositionChangeLog,lineage_upstream,2,,false,,0
dwh_dbo.ext_fca_positionsprocessedforindexdividnds,DWH_dbo,Ext_FCA_PositionsProcessedForIndexDividnds,lineage_upstream,2,,false,,0
dwh_dbo.ext_fca_real_audit_loggin,DWH_dbo,Ext_FCA_Real_Audit_Loggin,lineage_upstream,2,,false,,0
dwh_dbo.ext_fca_real_cashier_cashouttofunding,DWH_dbo,Ext_FCA_Real_Cashier_CashoutToFunding,lineage_upstream,2,,false,,0
dwh_dbo.ext_fca_real_history_credit_forfactaction,DWH_dbo,Ext_FCA_Real_History_Credit_ForFactAction,lineage_upstream,2,,false,,0
dwh_dbo.ext_fsc_backoffice_customercloseyear,DWH_dbo,Ext_FSC_BackOffice_CustomerCloseYear,lineage_upstream,2,,false,,0
dwh_dbo.ext_fsc_isdepositorcloseyear,DWH_dbo,Ext_FSC_IsDepositorCloseYear,lineage_upstream,2,,false,,0
dwh_dbo.ext_fsc_phonecustomercloseyear,DWH_dbo,Ext_FSC_PhoneCustomerCloseYear,lineage_upstream,2,,false,,0
dwh_dbo.ext_fsc_real_customer_customercloseyear,DWH_dbo,Ext_FSC_Real_Customer_CustomerCloseYear,lineage_upstream,2,,false,,0
dwh_dbo.ext_fse_billing_withdraw,DWH_dbo,Ext_FSE_Billing_Withdraw,lineage_upstream,2,,false,,0
dwh_dbo.ext_fse_billing_withdrawtofunding,DWH_dbo,Ext_FSE_Billing_WithdrawToFunding,lineage_upstream,2,,false,,0
dwh_dbo.ext_fse_history_credit,DWH_dbo,Ext_FSE_History_Credit,lineage_upstream,2,,false,,0
dwh_dbo.ext_fse_history_position,DWH_dbo,Ext_FSE_History_Position,lineage_upstream,2,,false,,0
dwh_dbo.ext_fse_history_withdrawaction,DWH_dbo,Ext_FSE_History_WithdrawAction,lineage_upstream,2,,false,,0
dwh_dbo.ext_fse_history_withdrawtofundingaction,DWH_dbo,Ext_FSE_History_WithdrawToFundingAction,lineage_upstream,2,,false,,0
dwh_dbo.ext_fse_positionchangelog,DWH_dbo,Ext_FSE_PositionChangeLog,lineage_upstream,2,,false,,0
dwh_dbo.ext_fse_trade_position,DWH_dbo,Ext_FSE_Trade_Position,lineage_upstream,2,,false,,0
dwh_dbo.util_resultsliabilities_cycle,DWH_dbo,Util_ResultsLiabilities_Cycle,lineage_upstream,2,,false,,0
dwh_staging.compliancestatedb_compliance_stockslending,DWH_staging,ComplianceStateDB_Compliance_StocksLending,lineage_upstream,2,,false,,0
dwh_staging.contactverification_phone_customer,DWH_staging,ContactVerification_Phone_Customer,lineage_upstream,2,,false,,0
dwh_staging.etoro_backoffice_customeralltimeaggregateddata,DWH_staging,etoro_BackOffice_CustomerAllTimeAggregatedData,lineage_upstream,2,,false,,0
dwh_staging.etoro_backoffice_customerdocument,DWH_staging,etoro_BackOffice_CustomerDocument,lineage_upstream,2,,false,,0
dwh_staging.etoro_backoffice_customerdocumenttodocumenttype,DWH_staging,etoro_BackOffice_CustomerDocumentToDocumentType,lineage_upstream,2,,false,,0
dwh_staging.etoro_billing_bi_cashout_state_report,DWH_staging,etoro_Billing_BI_Cashout_State_Report,lineage_upstream,2,,false,,0
dwh_staging.etoro_billing_bi_deposit_state_report,DWH_staging,etoro_Billing_BI_Deposit_State_Report,lineage_upstream,2,,false,,0
dwh_staging.etoro_hedge_hbcexecutionlog,DWH_staging,etoro_Hedge_HBCExecutionLog,lineage_upstream,2,,false,,0
dwh_staging.etoro_history_activecredit,DWH_staging,etoro_History_ActiveCredit,lineage_upstream,2,,false,,0
dwh_staging.etoro_history_customer,DWH_staging,etoro_History_Customer,lineage_upstream,2,,false,,0
dwh_staging.etoro_history_gurucopiers,DWH_staging,etoro_History_GuruCopiers,lineage_upstream,2,,false,,0
dwh_staging.etoro_history_withdrawtofundingaction,DWH_staging,etoro_History_WithdrawToFundingAction,lineage_upstream,2,,false,,0
dwh_staging.historycosts_history_costs,DWH_staging,HistoryCosts_History_Costs,lineage_upstream,2,,false,,0
dwh_staging.pricelog_candles_getspreadedpricecandle60minsplitted,DWH_staging,PriceLog_Candles_GetSpreadedPriceCandle60MinSplitted,lineage_upstream,2,,false,,0
dwh_staging.pricelog_history_currencyprice_active_5_days,DWH_staging,PriceLog_History_CurrencyPrice_Active_5_days,lineage_upstream,2,,false,,0
dwh_staging.salesforce_db_prod_dbo_idmaptopology,DWH_staging,SalesForce_DB_Prod_dbo_IdMapTopology,lineage_upstream,2,,false,,0
dwh_staging.screeningservice_screening_userscreening,DWH_staging,ScreeningService_Screening_UserScreening,lineage_upstream,2,,false,,0
dwh_staging.userapidb_customer_avatars,DWH_staging,UserApiDB_Customer_Avatars,lineage_upstream,2,,false,,0
emoney_dbo.accountsproviderholdersmapping,eMoney_dbo,AccountsProviderHoldersMapping,lineage_upstream,2,,false,,0
emoney_dbo.cardsprovidersmapping,eMoney_dbo,CardsProvidersMapping,lineage_upstream,2,,false,,0
emoney_dbo.currencybalancesprovidersmapping,eMoney_dbo,CurrencyBalancesProvidersMapping,lineage_upstream,2,,false,,0
emoney_dbo.emoney_dictionary_provider,eMoney_dbo,eMoney_Dictionary_Provider,lineage_upstream,2,,true,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_Provider.md,0
emoney_dbo.fiatbankaccount,eMoney_dbo,FiatBankAccount,lineage_upstream,2,,false,,0
emoney_dbo.fiatcards,eMoney_dbo,FiatCards,lineage_upstream,2,,false,,0
exw_currency.vinstrumentratesforweek,EXW_Currency,vInstrumentRatesForWeek,lineage_upstream,2,,false,,0
exw_dbo.exw_fca_userlogin,EXW_dbo,EXW_FCA_UserLogin,lineage_upstream,2,,true,knowledge/synapse/Wiki/EXW_dbo/Tables/EXW_FCA_UserLogin.md,0
exw_wallet.amlproviderusers,EXW_Wallet,AmlProviderUsers,lineage_upstream,2,,true,knowledge/synapse/Wiki/EXW_Wallet/Tables/AmlProviderUsers.md,0
dwh_dbo.val_fcv_closingbalance,DWH_dbo,Val_FCV_ClosingBalance,lineage_upstream,3,,false,,0
dwh_dbo.val_fcv_comovements,DWH_dbo,Val_FCV_COMovements,lineage_upstream,3,,false,,0
dwh_dbo.val_fcv_movementsum,DWH_dbo,Val_FCV_MovementSum,lineage_upstream,3,,false,,0
dwh_dbo.val_fcv_openingbalance,DWH_dbo,Val_FCV_OpeningBalance,lineage_upstream,3,,false,,0
