source,wiki_md,kind,db,schema,table,uc_target,mapped,uc_exists,uc_table_comment_set,uc_total_cols,uc_commented_cols,uc_tier_drift_cols,uc_col_coverage_pct,bucket
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT590_DailyExerciseAssignmentFile.md,Table,Sodreconciliation,apex,EXT590_DailyExerciseAssignmentFile,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT596_TradesMovedToAnErrorAccount.md,Table,Sodreconciliation,apex,EXT596_TradesMovedToAnErrorAccount,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT747_SecurityMaster.md,Table,Sodreconciliation,apex,EXT747_SecurityMaster,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT765_AccountMaster.md,Table,Sodreconciliation,apex,EXT765_AccountMaster,main.general.bronze_sodreconciliation_apex_ext765_accountmaster,yes,yes,yes,75,75,0,100.0,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT869_CashActivity.md,Table,Sodreconciliation,apex,EXT869_CashActivity,main.finance.bronze_sodreconciliation_apex_ext869_cashactivity,yes,yes,yes,45,41,0,91.1,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT870_StockActivity.md,Table,Sodreconciliation,apex,EXT870_StockActivity,main.finance.bronze_sodreconciliation_apex_ext870_stockactivity,yes,yes,yes,32,32,0,100.0,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT871_PositionActivity.md,Table,Sodreconciliation,apex,EXT871_PositionActivity,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT872_TradeActivity.md,Table,Sodreconciliation,apex,EXT872_TradeActivity,main.finance.bronze_sodreconciliation_apex_ext872_tradeactivity,yes,yes,yes,71,64,0,90.1,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT901_BalanceCashAndBalanceMarginDumpReport.md,Table,Sodreconciliation,apex,EXT901_BalanceCashAndBalanceMarginDumpReport,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT902_SecurityOverride.md,Table,Sodreconciliation,apex,EXT902_SecurityOverride,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT922_DividendReport.md,Table,Sodreconciliation,apex,EXT922_DividendReport,main.finance.bronze_sodreconciliation_apex_ext922_dividendreport,yes,yes,yes,31,28,0,90.3,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT981_BuyPowerSummary.md,Table,Sodreconciliation,apex,EXT981_BuyPowerSummary,main.general.bronze_sodreconciliation_apex_ext981_buypowersummary,yes,yes,yes,61,58,0,95.1,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT982_BuyPowerDetail.md,Table,Sodreconciliation,apex,EXT982_BuyPowerDetail,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT986_DailyPostMasterReturnedMail.md,Table,Sodreconciliation,apex,EXT986_DailyPostMasterReturnedMail,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT989_DailyElectronicCommunicationPreferenceExtract.md,Table,Sodreconciliation,apex,EXT989_DailyElectronicCommunicationPreferenceExtract,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.EXT997_AmountAvailableDetail.md,Table,Sodreconciliation,apex,EXT997_AmountAvailableDetail,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/apex/Tables/apex.SodFiles.md,Table,Sodreconciliation,apex,SodFiles,main.finance.bronze_sodreconciliation_apex_sodfiles,yes,yes,yes,11,8,0,72.7,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/dbo/Tables/dbo.elad.md,Table,Sodreconciliation,dbo,elad,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/dbo/Tables/dbo.ProcessDateTable.md,Table,Sodreconciliation,dbo,ProcessDateTable,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/dbo/Tables/dbo.Ran.md,Table,Sodreconciliation,dbo,Ran,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/dbo/Views/dbo.PositionComparasionView.md,View,Sodreconciliation,dbo,PositionComparasionView,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/dbo/Views/dbo.TradeComparasionView.md,View,Sodreconciliation,dbo,TradeComparasionView,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/dict/Tables/dict.SodFileProcessingStatuses.md,Table,Sodreconciliation,dict,SodFileProcessingStatuses,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/ef/Tables/ef.MigrationsHistory.md,Table,Sodreconciliation,ef,MigrationsHistory,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/etoro/Tables/etoro.Positions.md,Table,Sodreconciliation,etoro,Positions,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/etoro/Tables/etoro.Trades.md,Table,Sodreconciliation,etoro,Trades,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/fix/Tables/fix.Logs.md,Table,Sodreconciliation,fix,Logs,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/fix/Tables/fix.PositionApexLogs.md,Table,Sodreconciliation,fix,PositionApexLogs,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/fix/Tables/fix.PositionReconciliationLogs.md,Table,Sodreconciliation,fix,PositionReconciliationLogs,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/fix/Tables/fix.TradeApexLogs.md,Table,Sodreconciliation,fix,TradeApexLogs,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/fix/Tables/fix.TradeReconciliationLogs.md,Table,Sodreconciliation,fix,TradeReconciliationLogs,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/recon/Tables/recon.ManualCashTransferBulkImport.md,Table,Sodreconciliation,recon,ManualCashTransferBulkImport,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/recon/Tables/recon.ManualCashTransferTransactionLog.md,Table,Sodreconciliation,recon,ManualCashTransferTransactionLog,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/recon/Tables/recon.PDTAccountTransactionLogs.md,Table,Sodreconciliation,recon,PDTAccountTransactionLogs,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/recon/Tables/recon.PositionReconciliation.md,Table,Sodreconciliation,recon,PositionReconciliation,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/Sodreconciliation/Wiki/recon/Tables/recon.TradeReconciliation.md,Table,Sodreconciliation,recon,TradeReconciliation,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/ASIC/Tables/ASIC.CustomerAnswers.md,Table,UserApiDB,ASIC,CustomerAnswers,main.bi_db.bronze_userapidb_asic_customeranswers,yes,yes,yes,8,8,0,100.0,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/ASIC/Tables/ASIC.TestResults.md,Table,UserApiDB,ASIC,TestResults,main.bi_db.bronze_userapidb_asic_testresults,yes,yes,yes,6,6,0,100.0,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.AccountUserInfo.md,Table,UserApiDB,Customer,AccountUserInfo,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.AdditionalCitizenship.md,Table,UserApiDB,Customer,AdditionalCitizenship,main.bi_db.bronze_userapidb_customer_additionalcitizenship,yes,yes,yes,8,8,0,100.0,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.ApplicationActivation.md,Table,UserApiDB,Customer,ApplicationActivation,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.Avatars.md,Table,UserApiDB,Customer,Avatars,main.compliance.bronze_userapidb_customer_avatars,yes,yes,yes,11,8,0,72.7,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.BasicUserInfo.md,Table,UserApiDB,Customer,BasicUserInfo,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.CloseUserNotAllowedRequest.md,Table,UserApiDB,Customer,CloseUserNotAllowedRequest,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.CloseUserRequest.md,Table,UserApiDB,Customer,CloseUserRequest,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.ContactUserInfo.md,Table,UserApiDB,Customer,ContactUserInfo,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.CustomerIdentification.md,Table,UserApiDB,Customer,CustomerIdentification,main.compliance.bronze_userapidb_customer_customeridentification,yes,yes,yes,8,8,0,100.0,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.EmailVerificationTokens.md,Table,UserApiDB,Customer,EmailVerificationTokens,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.ExtendedUserField.md,Table,UserApiDB,Customer,ExtendedUserField,pii_data.pii_data.bronze_userapidb_customer_extendeduserfield,yes,no,no,0,0,0,0.0,MISSING_IN_UC
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.ExtendedUserFieldValidation.md,Table,UserApiDB,Customer,ExtendedUserFieldValidation,main.bi_db.bronze_userapidb_customer_extendeduserfieldvalidation,yes,yes,yes,4,4,0,100.0,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.ExtendedUserField_History.md,Table,UserApiDB,Customer,ExtendedUserField_History,pii_data.pii_data.bronze_userapidb_customer_extendeduserfield_history,yes,no,no,0,0,0,0.0,MISSING_IN_UC
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.FastVerificationData.md,Table,UserApiDB,Customer,FastVerificationData,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.GDPRSignature.md,Table,UserApiDB,Customer,GDPRSignature,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.RiskClassificationUpdatedUsers.md,Table,UserApiDB,Customer,RiskClassificationUpdatedUsers,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.RiskUserInfo.md,Table,UserApiDB,Customer,RiskUserInfo,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.Settings.md,Table,UserApiDB,Customer,Settings,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.TncSignature.md,Table,UserApiDB,Customer,TncSignature,main.compliance.bronze_userapidb_customer_tncsignature,yes,yes,yes,9,9,0,100.0,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.ToaDetails_Lead.md,Table,UserApiDB,Customer,ToaDetails_Lead,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.ToaDetails_Registration.md,Table,UserApiDB,Customer,ToaDetails_Registration,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Tables/Customer.UserSettings.md,Table,UserApiDB,Customer,UserSettings,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Customer/Views/Customer.vContactUserInfo.md,View,UserApiDB,Customer,vContactUserInfo,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/DBA/Views/DBA.V_NumRows_Sizes.md,View,UserApiDB,DBA,V_NumRows_Sizes,main.config.bronze_userapidb_dba_v_numrows_sizes,yes,yes,yes,10,10,0,100.0,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Tables/dbo.ChangesLog.md,Table,UserApiDB,dbo,ChangesLog,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Tables/dbo.GlobalCustomer.md,Table,UserApiDB,dbo,GlobalCustomer,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Tables/dbo.Lock.md,Table,UserApiDB,dbo,Lock,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Tables/dbo.Publications.md,Table,UserApiDB,dbo,Publications,main.bi_db.bronze_userapidb_dbo_publications,yes,yes,yes,9,9,0,100.0,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Tables/dbo.Register_Demo_Fail.md,Table,UserApiDB,dbo,Register_Demo_Fail,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Tables/dbo.ReplCheck_UserApiDB_Compliance.md,Table,UserApiDB,dbo,ReplCheck_UserApiDB_Compliance,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Tables/dbo.ReplCheck_UserApiDB_Settings.md,Table,UserApiDB,dbo,ReplCheck_UserApiDB_Settings,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Tables/dbo.sysdiagrams.md,Table,UserApiDB,dbo,sysdiagrams,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Tables/dbo.TrackingEvents.md,Table,UserApiDB,dbo,TrackingEvents,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Tables/dbo.TrackingParameters.md,Table,UserApiDB,dbo,TrackingParameters,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Tables/dbo.TrackingProviders.md,Table,UserApiDB,dbo,TrackingProviders,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Tables/dbo.__RefactorLog.md,Table,UserApiDB,dbo,__RefactorLog,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Views/dbo.DELETE_ToaDetails_Registration.md,View,UserApiDB,dbo,DELETE_ToaDetails_Registration,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Views/dbo.V_CustomerAnswers.md,View,UserApiDB,dbo,V_CustomerAnswers,main.bi_db.bronze_userapidb_dbo_v_customeranswers,yes,yes,yes,13,13,0,100.0,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Views/dbo.V_CustomerAnswersNrml.md,View,UserApiDB,dbo,V_CustomerAnswersNrml,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Views/dbo.V_CustomerQuestionsAnswers.md,View,UserApiDB,dbo,V_CustomerQuestionsAnswers,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Views/dbo.V_IndexesUsage.md,View,UserApiDB,dbo,V_IndexesUsage,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Views/dbo.V_KYC.md,View,UserApiDB,dbo,V_KYC,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/dbo/Views/dbo.V_QuestionsAnswers.md,View,UserApiDB,dbo,V_QuestionsAnswers,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.AccountActivation.md,Table,UserApiDB,Dictionary,AccountActivation,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.AnswerStatus.md,Table,UserApiDB,Dictionary,AnswerStatus,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.AsicClassification.md,Table,UserApiDB,Dictionary,AsicClassification,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.Attribute.md,Table,UserApiDB,Dictionary,Attribute,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.AttributeGroup.md,Table,UserApiDB,Dictionary,AttributeGroup,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.CloseUserCategory.md,Table,UserApiDB,Dictionary,CloseUserCategory,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.CloseUserNotAllowedReason.md,Table,UserApiDB,Dictionary,CloseUserNotAllowedReason,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.CloseUserReason.md,Table,UserApiDB,Dictionary,CloseUserReason,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.CloseUserSolution.md,Table,UserApiDB,Dictionary,CloseUserSolution,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.CloseUserSolveProblem.md,Table,UserApiDB,Dictionary,CloseUserSolveProblem,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.Country.md,Table,UserApiDB,Dictionary,Country,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.CountryIP.md,Table,UserApiDB,Dictionary,CountryIP,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.CryptoAssessmentAnswerCategory.md,Table,UserApiDB,Dictionary,CryptoAssessmentAnswerCategory,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.DltStatus.md,Table,UserApiDB,Dictionary,DltStatus,main.general.bronze_userapidb_dictionary_dltstatus,yes,yes,yes,2,0,0,0.0,ONLY_TABLE_COMMENT
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.EmailVerificationProvider.md,Table,UserApiDB,Dictionary,EmailVerificationProvider,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.EvMatchStatus.md,Table,UserApiDB,Dictionary,EvMatchStatus,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.EvProvider.md,Table,UserApiDB,Dictionary,EvProvider,main.compliance.bronze_userapidb_dictionary_evprovider,yes,yes,yes,3,3,0,100.0,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.EvProviderSettings.md,Table,UserApiDB,Dictionary,EvProviderSettings,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.EvStatus.md,Table,UserApiDB,Dictionary,EvStatus,main.bi_db.bronze_userapidb_dictionary_evstatus,yes,yes,yes,2,2,0,100.0,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.ExtendedUserField.md,Table,UserApiDB,Dictionary,ExtendedUserField,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.ExtendedUserFieldType.md,Table,UserApiDB,Dictionary,ExtendedUserFieldType,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.ExtendedUserValueType.md,Table,UserApiDB,Dictionary,ExtendedUserValueType,main.compliance.bronze_userapidb_dictionary_extendeduservaluetype,yes,yes,yes,4,4,0,100.0,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.GuruStatus.md,Table,UserApiDB,Dictionary,GuruStatus,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.KycRegulationConfigType.md,Table,UserApiDB,Dictionary,KycRegulationConfigType,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.Label.md,Table,UserApiDB,Dictionary,Label,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.Language.md,Table,UserApiDB,Dictionary,Language,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.MandatoryType.md,Table,UserApiDB,Dictionary,MandatoryType,main.compliance.bronze_userapidb_dictionary_mandatorytype,yes,yes,yes,2,2,0,100.0,OK
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.MifidCategorization.md,Table,UserApiDB,Dictionary,MifidCategorization,,no,no,no,0,0,0,0.0,NOT_MAPPED
PRODSCHEMAS,knowledge/ProdSchemas/DB_Schema/UserApiDB/Wiki/Dictionary/Tables/Dictionary.NationalPinReportType.md,Table,UserApiDB,Dictionary,NationalPinReportType,,no,no,no,0,0,0,0.0,NOT_MAPPED
