idx,source_file,uc_table,uc_column,status,error
131,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_MirrorType.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirrortype,MirrorTypeName,OK,
132,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_MirrorType.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_mirrortype,UpdateDate,OK,
133,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlatformType.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_platformtype,ProductID,OK,
134,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlatformType.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_platformtype,Product,OK,
135,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlatformType.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_platformtype,Platform,OK,
136,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlatformType.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_platformtype,SubPlatform,OK,
137,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlatformType.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_platformtype,CanManualTrade,OK,
138,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlatformType.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_platformtype,CanOpenMirror,OK,
139,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlatformType.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_platformtype,CanCopyTrade,OK,
140,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlatformType.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_platformtype,CanDeposit,OK,
141,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlatformType.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_platformtype,CanCashout,OK,
142,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlatformType.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_platformtype,InDevelopment,OK,
143,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlatformType.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_platformtype,InsertDate,OK,
144,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlatformType.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_platformtype,UpdateDate,OK,
145,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatusReasons.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_playerstatusreasons,PlayerStatusReasonID,OK,
146,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatusReasons.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_playerstatusreasons,Name,OK,
147,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatusReasons.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_playerstatusreasons,UpdateDate,OK,
148,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Range.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_range,DateRangeID,OK,
