statement_idx,uc_table,uc_column,status,error
1310,main.dealing.bronze_pricelog_history_2019_history_vw_currencyprice,LiquidityAccountID,OK,
1311,main.dealing.bronze_pricelog_history_2019_history_vw_currencyprice,MarketPriceRateID,OK,
1312,main.dealing.bronze_pricelog_history_2019_history_vw_currencyprice,MarketReceivedTime,OK,
1313,main.dealing.bronze_pricelog_history_2019_history_vw_currencyprice,MarkupPips,OK,
1314,main.dealing.bronze_pricelog_history_2019_history_vw_currencyprice,Occurred,OK,
1315,main.dealing.bronze_pricelog_history_2019_history_vw_currencyprice,OccurredOnProvider,OK,
1316,main.dealing.bronze_pricelog_history_2019_history_vw_currencyprice,PriceRateID,OK,
1317,main.dealing.bronze_pricelog_history_2019_history_vw_currencyprice,ProviderID,OK,
1318,main.dealing.bronze_pricelog_history_2019_history_vw_currencyprice,RateLastEx,OK,
1319,main.dealing.bronze_pricelog_history_2019_history_vw_currencyprice,ReceivedOnPriceServer,OK,
1320,main.dealing.bronze_pricelog_history_2019_history_vw_currencyprice,SkewValueAsk,OK,
1321,main.dealing.bronze_pricelog_history_2019_history_vw_currencyprice,SkewValueBid,OK,
1322,main.dealing.bronze_pricelog_history_2019_history_vw_currencyprice,USDConversionRate,OK,
1323,main.dealing.bronze_pricelog_history_2019_history_vw_currencyprice,ValidFrom,OK,
1324,main.dealing.bronze_pricelog_history_2019_history_vw_currencyprice,ValidTo,OK,
1325,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,Ask,OK,
1326,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,AskMarketPriceRateID,OK,
1327,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,AskSpreaded,OK,
1328,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,Bid,OK,
1329,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,BidMarketPriceRateID,OK,
1330,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,BidSpreaded,OK,
1331,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,CurrencyPriceID,OK,
1332,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,InstrumentID,OK,
1333,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,LiquidityAccountID,OK,
1334,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,MarketPriceRateID,OK,
1335,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,MarketReceivedTime,OK,
1336,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,MarkupPips,OK,
1337,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,Occurred,OK,
1338,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,OccurredOnProvider,OK,
1339,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,PriceRateID,OK,
1340,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,ProviderID,OK,
1341,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,RateLastEx,OK,
1342,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,ReceivedOnPriceServer,OK,
1343,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,SkewValueAsk,OK,
1344,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,SkewValueBid,OK,
1345,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,USDConversionRate,OK,
1346,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,ValidFrom,OK,
1347,main.dealing.bronze_pricelog_history_2019_jul24_oct14_history_vw_currencyprice,ValidTo,OK,
1348,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,Ask,OK,
1349,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,AskMarketPriceRateID,OK,
1350,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,AskSpreaded,OK,
1351,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,Bid,OK,
1352,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,BidMarketPriceRateID,OK,
1353,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,BidSpreaded,OK,
1354,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,CurrencyPriceID,OK,
1355,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,InstrumentID,OK,
1356,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,LiquidityAccountID,OK,
1357,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,MarketPriceRateID,OK,
1358,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,MarketReceivedTime,OK,
1359,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,MarkupPips,OK,
1360,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,Occurred,OK,
1361,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,OccurredOnProvider,OK,
1362,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,PriceRateID,OK,
1363,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,ProviderID,OK,
1364,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,RateLastEx,OK,
1365,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,ReceivedOnPriceServer,OK,
1366,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,SkewValueAsk,OK,
1367,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,SkewValueBid,OK,
1368,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,USDConversionRate,OK,
1369,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,ValidFrom,OK,
1370,main.dealing.bronze_pricelog_history_2019_till_ju24_history_vw_currencyprice,ValidTo,OK,
1371,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,Ask,OK,
1372,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,AskMarketPriceRateID,OK,
1373,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,AskSpreaded,OK,
1374,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,Bid,OK,
1375,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,BidMarketPriceRateID,OK,
1376,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,BidSpreaded,OK,
1377,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,CurrencyPriceID,OK,
1378,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,InstrumentID,OK,
1379,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,LiquidityAccountID,OK,
1380,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,MarketPriceRateID,OK,
1381,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,MarketReceivedTime,OK,
1382,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,MarkupPips,OK,
1383,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,Occurred,OK,
1384,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,OccurredOnProvider,OK,
1385,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,PriceRateID,OK,
1386,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,ProviderID,OK,
1387,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,RateLastEx,OK,
1388,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,ReceivedOnPriceServer,OK,
1389,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,SkewValueAsk,OK,
1390,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,SkewValueBid,OK,
1391,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,USDConversionRate,OK,
1392,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,ValidFrom,OK,
1393,main.dealing.bronze_pricelog_history_2020_history_vw_currencyprice,ValidTo,OK,
1394,main.dealing.bronze_pricelog_history_2020_till30sep_history_vw_currencyprice,Ask,OK,
1395,main.dealing.bronze_pricelog_history_2020_till30sep_history_vw_currencyprice,AskMarketPriceRateID,OK,
1396,main.dealing.bronze_pricelog_history_2020_till30sep_history_vw_currencyprice,AskSpreaded,OK,
1397,main.dealing.bronze_pricelog_history_2020_till30sep_history_vw_currencyprice,Bid,OK,
1398,main.dealing.bronze_pricelog_history_2020_till30sep_history_vw_currencyprice,BidMarketPriceRateID,OK,
1399,main.dealing.bronze_pricelog_history_2020_till30sep_history_vw_currencyprice,BidSpreaded,OK,
1400,main.dealing.bronze_pricelog_history_2020_till30sep_history_vw_currencyprice,CurrencyPriceID,OK,
