correction_id,source_wiki_path,source_column,downstream_object_full_name,downstream_wiki_path,downstream_column,edge_kind,event_count,topological_distance,defer_to_later_layer
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__fact__customer__action__position__distribution,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Fact_Customer_Action_Position_Distribution.md,IsValidCustomer,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__fact__customer__action__position__distribution,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Fact_Customer_Action_Position_Distribution.md,IsCreditReportValidCB,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__fact__customer__action__position__distribution,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Fact_Customer_Action_Position_Distribution.md,AffiliateID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_fca__liabilities,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FCA_Liabilities.md,IsValidCustomer,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_fca__liabilities,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FCA_Liabilities.md,IsCreditReportValidCB,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_fca__liabilities,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_FCA_Liabilities.md,IsDepositor,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__finance__audit__auxillary__datapoints,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Audit_Auxillary_Datapoints.md,IsCreditReportValidCB,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__finance__net_mimo,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Net_MIMO.md,IsCreditReportValidCB,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_gst__report,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_GST_Report.md,RealCID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__investors_stg,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Investors_STG.md,AccountManagerID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__investors_stg,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Investors_STG.md,CountryID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__investors_stg,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Investors_STG.md,RegulationID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__position_pn_l_eu__custody,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionPnL_EU_Custody.md,IsCreditReportValidCB,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__position_pn_l_eu__custody,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionPnL_EU_Custody.md,IsValidCustomer,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__position_pn_l_eu__custody__instrument__agg,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionPnL_EU_Custody_Instrument_Agg.md,IsCreditReportValidCB,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__position_pn_l_eu__custody__instrument__agg,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionPnL_EU_Custody_Instrument_Agg.md,IsValidCustomer,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__position_pn_l_uk__custody,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionPnL_UK_Custody.md,IsCreditReportValidCB,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__position_pn_l_uk__custody,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionPnL_UK_Custody.md,IsValidCustomer,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__position_pn_l_uk__instrument__agg,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionPnL_UK_Instrument_Agg.md,IsCreditReportValidCB,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__position_pn_l_uk__instrument__agg,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionPnL_UK_Instrument_Agg.md,IsValidCustomer,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__customers,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,CountryID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__customers,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,LabelID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__customers,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,LanguageID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__customers,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,VerificationLevelID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__customers,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,PlayerStatusID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__customers,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,RiskStatusID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__customers,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,RiskClassificationID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__customers,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,GuruStatusID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__customers,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,AccountStatusID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__customers,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,PlayerLevelID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__customers,knowledge/synapse/Wiki/DWH_dbo/Views/V_Customers.md,AccountTypeID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__fact__snapshot_customer,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,CountryID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__fact__snapshot_customer,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,LabelID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__fact__snapshot_customer,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,LanguageID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__fact__snapshot_customer,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,VerificationLevelID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__fact__snapshot_customer,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,PlayerStatusID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__fact__snapshot_customer,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,RiskStatusID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__fact__snapshot_customer,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,RiskClassificationID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__fact__snapshot_customer,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,GuruStatusID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__fact__snapshot_customer,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,AccountStatusID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__fact__snapshot_customer,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,PlayerLevelID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__fact__snapshot_customer,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,AccountTypeID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__fact__snapshot_customer,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,DateRangeID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__fact__snapshot_customer,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,PendingClosureStatusID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.RegulationID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,RegulationID,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__fact__snapshot_customer,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer.md,DocumentStatusID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.bi_output.finance_tables_functions_revenue_trading_fees,knowledge/UC_generated/bi_output/Views/finance_tables_functions_revenue_trading_fees.md,SuitabilityTestStatusID,column_lineage,1,1,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_pi__abuse__device_id_as_pi,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_PI_Abuse_DeviceID_AS_PI.md,ParentCID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_pi__abuse__device_id__copiers,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_PI_Abuse_DeviceID_Copiers.md,ParentCID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_pi__abuse__device_id__copy__side,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_PI_Abuse_DeviceID_Copy_Side.md,ParentCID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_pi__abuse__device_id_pi__side,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_PI_Abuse_DeviceID_PI_Side.md,ParentCID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_pi__abuse_fid_pi__side,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_PI_Abuse_FID_PI_Side.md,ParentCID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_pi__abuse__same_ip,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_PI_Abuse_SameIP.md,ParentCID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_asic__monitoring_cfd,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_ASIC_Monitoring_CFD.md,RealCID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid__daily__acquisition_funnel_vbt,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_Daily_AcquisitionFunnel_VBT.md,CID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_cid__daily__acquisition_funnel_vbt,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CID_Daily_AcquisitionFunnel_VBT.md,PlayerStatusID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__copy_daily_data,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_CopyDailyData.md,CID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__daily_zero__tree_size_new__invalid_customers,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZero_TreeSize_NEW_InvalidCustomers.md,MifID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__daily_zero__tree_size_new__invalid_customers,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZero_TreeSize_NEW_InvalidCustomers.md,IsValidCustomer,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__daily_zero__tree_size_new__invalid_customers,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DailyZero_TreeSize_NEW_InvalidCustomers.md,IsCreditReportValidCB,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__daily__open__closed__position,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_Open_Closed_Position.md,IsValidCustomer,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__daily__open__closed__position,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_Open_Closed_Position.md,IsCreditReportValidCB,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ey__audit_bo__deposits__with_pi_ps,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_EY_Audit_BO_Deposits_With_PIPs.md,IsCreditReportValidCB,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ey__audit_bo__deposits__with_pi_ps,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_EY_Audit_BO_Deposits_With_PIPs.md,CountryID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_ey__audit__cashouts,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_EY_Audit_Cashouts.md,IsCreditReportValidCB,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__fact__customer__action__position__distribution,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Fact_Customer_Action_Position_Distribution.md,GCID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__fact__customer__action__position__distribution,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Fact_Customer_Action_Position_Distribution.md,CountryID,wiki_inheritance,0,0,FALSE
V_Fact_SnapshotCustomer_FromDateID.SuitabilityTestStatusID,knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotCustomer_FromDateID.md,SuitabilityTestStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__fact__customer__action__position__distribution,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Fact_Customer_Action_Position_Distribution.md,LabelID,wiki_inheritance,0,0,FALSE
