class,phrase,table_fqn,query_count,unique_users,owning_skill_id,hub_skill_id,genie_space_id,genie_space_name,registered_table_count,actual_used_table_count,unused_registered_count,unregistered_used_count,used_not_documented_count,top_used_tables,unused_registered_sample,unregistered_used_sample,used_not_documented_sample,suggested_action
A,isdepositor,,342,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'isdepositor' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,isdepositor,,342,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'isdepositor' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,playerstatus,,334,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'playerstatus' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,playerstatus,,334,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'playerstatus' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,playerstatus,,334,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'playerstatus' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,playerstatus,,334,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'playerstatus' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,playerstatusid,,309,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'playerstatusid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,playerstatusid,,309,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'playerstatusid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,playerstatusid,,309,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'playerstatusid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,playerstatusid,,309,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'playerstatusid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,playerstatusid,,309,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'playerstatusid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,etoro,,309,,pricing-and-currency-history,domain-trading,,,,,,,,,,,,PROMOTE phrase 'etoro' from sub-skill triggers to hub 'domain-trading' triggers
A,etoro,,309,,revenue-staking-and-share-lending,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'etoro' from sub-skill triggers to hub 'domain-revenue-and-fees' triggers
A,etoro,,309,,revenue-moneyfarm,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'etoro' from sub-skill triggers to hub 'domain-revenue-and-fees' triggers
A,etoro,,309,,crypto-wallet,domain-payments,,,,,,,,,,,,PROMOTE phrase 'etoro' from sub-skill triggers to hub 'domain-payments' triggers
A,etoro,,309,,lp-contracts-and-cogs,domain-trading,,,,,,,,,,,,PROMOTE phrase 'etoro' from sub-skill triggers to hub 'domain-trading' triggers
A,etoro,,309,,pricing-and-currency-history,domain-trading,,,,,,,,,,,,PROMOTE phrase 'etoro' from sub-skill triggers to hub 'domain-trading' triggers
A,etoro,,309,,emoney-accounts-and-cards,domain-payments,,,,,,,,,,,,PROMOTE phrase 'etoro' from sub-skill triggers to hub 'domain-payments' triggers
A,etoro,,309,,crypto-wallet,domain-payments,,,,,,,,,,,,PROMOTE phrase 'etoro' from sub-skill triggers to hub 'domain-payments' triggers
A,etoro,,309,,crypto-wallet,domain-payments,,,,,,,,,,,,PROMOTE phrase 'etoro' from sub-skill triggers to hub 'domain-payments' triggers
A,etoro,,309,,crypto-wallet,domain-payments,,,,,,,,,,,,PROMOTE phrase 'etoro' from sub-skill triggers to hub 'domain-payments' triggers
A,days,,307,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'days' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,days,,307,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'days' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,days,,307,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'days' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,days,,307,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'days' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,days,,307,,customer-models-and-segmentation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'days' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,days,,307,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'days' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,days,,307,,customer-models-and-segmentation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'days' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,mirrorid,,304,,trading-revenue-and-fees,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'mirrorid' from sub-skill triggers to hub 'domain-revenue-and-fees' triggers
A,week,,302,,hedge-cost-recon,domain-trading,,,,,,,,,,,,PROMOTE phrase 'week' from sub-skill triggers to hub 'domain-trading' triggers
A,week,,302,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'week' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,revenue,,289,,mimo-panel-and-ddr,domain-payments,,,,,,,,,,,,PROMOTE phrase 'revenue' from sub-skill triggers to hub 'domain-payments' triggers
A,revenue,,289,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'revenue' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,revenue,,289,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'revenue' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,revenue,,289,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'revenue' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,revenue,,289,,customer-models-and-segmentation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'revenue' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,revenue,,289,,mimo-panel-and-ddr,domain-payments,,,,,,,,,,,,PROMOTE phrase 'revenue' from sub-skill triggers to hub 'domain-payments' triggers
A,revenue,,289,,customer-models-and-segmentation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'revenue' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,revenue,,289,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'revenue' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,revenue,,289,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'revenue' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,revenue,,289,,customer-models-and-segmentation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'revenue' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,revenue,,289,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'revenue' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,openoccurred,,286,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'openoccurred' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,actiontypeid,,284,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'actiontypeid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,actiontypeid,,284,,trading-revenue-and-fees,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'actiontypeid' from sub-skill triggers to hub 'domain-revenue-and-fees' triggers
A,actiontypeid,,284,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'actiontypeid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,actiontypeid,,284,,position-state-and-grain,domain-trading,,,,,,,,,,,,PROMOTE phrase 'actiontypeid' from sub-skill triggers to hub 'domain-trading' triggers
A,actiontypeid,,284,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'actiontypeid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,actiontypeid,,284,,trading-revenue-and-fees,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'actiontypeid' from sub-skill triggers to hub 'domain-revenue-and-fees' triggers
A,actiontypeid,,284,,position-state-and-grain,domain-trading,,,,,,,,,,,,PROMOTE phrase 'actiontypeid' from sub-skill triggers to hub 'domain-trading' triggers
A,actiontypeid,,284,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'actiontypeid' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,isactivetrade,,284,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'isactivetrade' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,isactivetrade,,284,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'isactivetrade' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,closeoccurred,,284,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'closeoccurred' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,full,,281,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'full' from sub-skill triggers to hub 'domain-trading' triggers
A,ddr_mimo_v,,281,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'ddr_mimo_v' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,ddr_mimo_v,,281,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'ddr_mimo_v' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,ddr_mimo_v,,281,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'ddr_mimo_v' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,ddr_mimo_v,,281,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'ddr_mimo_v' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,ddr_mimo_v,,281,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'ddr_mimo_v' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,ddr_mimo_v,,281,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'ddr_mimo_v' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,stocks,,277,,hedge-cost-recon,domain-trading,,,,,,,,,,,,PROMOTE phrase 'stocks' from sub-skill triggers to hub 'domain-trading' triggers
A,stocks,,277,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'stocks' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,stocks,,277,,instruments-and-asset-classes,domain-trading,,,,,,,,,,,,PROMOTE phrase 'stocks' from sub-skill triggers to hub 'domain-trading' triggers
A,stocks,,277,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'stocks' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,crypto,,273,,oltp-customer-static-and-breaches,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'crypto' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,crypto,,273,,customer-models-and-segmentation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'crypto' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,final,,268,,aml-risk-scoring,domain-compliance-and-aml,,,,,,,,,,,,PROMOTE phrase 'final' from sub-skill triggers to hub 'domain-compliance-and-aml' triggers
A,final,,268,,aml-risk-scoring,domain-compliance-and-aml,,,,,,,,,,,,PROMOTE phrase 'final' from sub-skill triggers to hub 'domain-compliance-and-aml' triggers
A,ftds,,263,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'ftds' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,ftds,,263,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'ftds' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,ftds,,263,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'ftds' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,ftds,,263,,identity-jurisdiction-and-regulation,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'ftds' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,internal,,259,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'internal' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,internal,,259,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'internal' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,internal,,259,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'internal' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,internal,,259,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'internal' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,positions_for_compliance_v,,249,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'positions_for_compliance_v' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,positions_for_compliance_v,,249,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'positions_for_compliance_v' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,positions_for_compliance_v,,249,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'positions_for_compliance_v' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,positions_for_compliance_v,,249,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'positions_for_compliance_v' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,positions_for_compliance_v,,249,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'positions_for_compliance_v' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,positions_for_compliance_v,,249,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'positions_for_compliance_v' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,positions_for_compliance_v,,249,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'positions_for_compliance_v' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,positions_for_compliance_v,,249,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'positions_for_compliance_v' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,type,,248,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'type' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,type,,248,,crm-cases-csat-and-churn,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'type' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,type,,248,,revenue-moneyfarm,domain-revenue-and-fees,,,,,,,,,,,,PROMOTE phrase 'type' from sub-skill triggers to hub 'domain-revenue-and-fees' triggers
A,type,,248,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'type' from sub-skill triggers to hub 'domain-payments' triggers
A,type,,248,,customer-master-record,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'type' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,type,,248,,deposits-and-withdrawals,domain-payments,,,,,,,,,,,,PROMOTE phrase 'type' from sub-skill triggers to hub 'domain-payments' triggers
A,type,,248,,compliance-customer-snapshot-and-club,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'type' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
A,type,,248,,customer-action-audit-trail,domain-customer-and-identity,,,,,,,,,,,,PROMOTE phrase 'type' from sub-skill triggers to hub 'domain-customer-and-identity' triggers
